avg_gain,product_name
0.72266666666666668,Pleasant Creamed Corn
0.7219001721170395,Just Right Canned String Beans
0.720356846473029,PigTail Orange Popsicles
0.7174863387978142,Jardon Manicotti
0.7166538461538462,Fast Raisins
0.71627595628415297,Best Choice No Salt Popcorn
0.71525143403441682,Imagine Blueberry Waffles
0.70792603231597839,PigTail Frozen Mushroom Pizza
0.70725000000000005,CDR Strawberry Preserves
0.7051068301225919,Plato Apple Jam
0.70498190661478599,National Large Brown Eggs
0.70264890756302523,Big City Canned Mixed Fruit
0.70216131147540983,Landslide Strawberry Jam
0.7000349420849421,Pleasant Turkey Noodle Soup
0.69982649350649351,CDR Oregano
0.69948387096774189,Colony Bagels
0.69733846153846157,Sunset Toilet Bowl Cleaner
0.69615000000000005,Tell Tale Garlic
0.69370942028985505,Tri-State Mushrooms
0.69208492366412211,PigTail Ice Cream Sandwich
0.68697850318471343,Better Chicken Noodle Soup
0.68562800718132855,Plato Canola Oil
0.68480865051903106,Tell Tale New Potatos
0.68428212290502788,Genteel Seasoned Hamburger
0.68407487684729062,Carlson Buttermilk
0.68387690839694659,Washington Cola
0.68265173041894356,Golden Lemon Popsicles
0.68206684491978609,Even Better Buttermilk
0.68181599999999998,Top Measure Light Beer
0.68054539249146762,Carlson Havarti Cheese
0.68027867768595041,Sunset Plastic Forks
0.67589304812834228,Big Time Low Fat Waffles
0.67514228456913827,Cormorant Soft Napkins
0.67332236135957069,BBB Best Regular Coffee
0.67128635578583762,Big Time Frozen Pepperoni Pizza
0.6710726812816189,Moms Turkey Hot Dogs
0.66518327759197327,Thresher Bubble Gum
0.66455687606112046,BBB Best Creamy Peanut Butter
0.65947441406249996,PigTail Chicken TV Dinner
0.65496732026143789,Top Measure Imported Beer
0.60016433566433558,Musial Mint Chocolate Bar
0.59769599999999989,King Rosy Sunglasses
0.5958,Super Chunky Peanut Butter
0.58850470588235293,Cutting Edge Beef Bologna
0.58638978102189787,Fantastic White Bread
0.58611623616236164,Footnote Extra Lean Hamburger
0.58407476635514022,Fast Low Fat Cookies
0.58396045694200349,Red Spade Cole Slaw
0.58060075471698114,Ebony Asparagus
0.5791406408094435,Excellent Cream Soda
0.57849375000000003,Golden Frozen Mushroom Pizza
0.57584347826086957,Jardon Ravioli
0.57342545454545457,Consolidated Apricot Shampoo
0.57214923954372621,Cormorant Scented Toilet Tissue
0.57200765696784073,Ebony Mixed Nuts
0.56897897196261682,CDR Tomato Sauce
0.56745242214532876,Fort West Beef Jerky
0.56707459459459464,Steady Angled Toothbrush
0.56580019305019302,Golden Ice Cream
0.55982808988764043,Booker Cheese Spread
0.55942154696132596,Lake Low Fat Cole Slaw
0.55889200710479581,Great Wheat Bread
0.55870778761061946,Carrington Frozen Chicken Breast
0.55678191268191268,High Top Lettuce
0.55669663865546215,Faux Products Tartar Control Toothpaste
0.55665434083601284,Red Wing Counter Cleaner
0.55410933125972006,Hermanos Potatos
0.55278492063492057,High Top Red Delcious Apples
0.55244288224956062,National Large Eggs
0.55228376623376618,Carlson 1% Milk
0.5510190630048466,Hermanos Tomatos
0.55057788461538459,Fast Graham Crackers
0.55050191570881235,Ebony Limes
0.54910208728652754,Carrington Home Style French Fries
0.54752865612648227,Imagine Frozen Chicken Thighs
0.546452479338843,Pleasant Rice Soup
0.54536655348047536,Pearl Imported Beer
0.5424868421052631,Super Strawberry Jelly
0.53878310940499041,Gorilla Low Fat Sour Cream
0.53650213523131673,Sunset Copper Cleaner
0.53464695481335944,Musial Malted Milk Balls
0.53441443298969071,Atomic Mint Chocolate Bar
0.53316957403651111,Choice Tasty Candy Bar
0.53268085106382979,Discover Ravioli
0.53136791338582678,Hermanos Fancy Plums
0.53063650793650796,Imagine Orange Popsicles
0.53038437500000002,American Cole Slaw
0.52948707070707068,Queen Eyeglass Screwdriver
0.52860323741007187,Bravo Canned Tomatos
0.52730615384615387,Fabulous Cola
0.52674285714285718,Tri-State Walnuts
0.52324077181208051,Big Time Blueberry Waffles
0.52255789473684211,Blue Label Turkey Noodle Soup
0.52233591836734694,Imagine Beef TV Dinner
0.51983197278911564,Best Choice Dried Dates
0.51534233261339091,Tri-State Canned Peanuts
0.51493146292585168,Radius Grits
0.51489449081803007,Dollar Monthly Sports Magazine
0.51480397350993379,Best Choice Low Fat Chips
0.51405214152700185,Consolidated Buffered Aspirin
0.51375979020979023,Sunset Toilet Paper
0.51280792792792795,Golden Blueberry Waffles
0.5093503184713376,Consolidated Laundry Detergent
0.50386978297161933,Even Better Chocolate Milk
0.50113803131991053,Washington Strawberry Drink
0.50042015655577299,Johnson Wheat Puffs
0.50020493358633777,Gauss Monthly Fashion Magazine
0.49759368029739776,Best Choice Cheese Crackers
0.49701297297297298,Red Wing Economy Toilet Brush
0.49684502814258913,Even Better Head Cheese
0.49682362204724412,Golden Frozen Cheese Pizza
0.49594620390455535,Tell Tale Potatos
0.49572156862745098,Sunset Counter Cleaner
0.49144924731182793,Walrus Chardonnay Wine
0.4912503731343284,Even Better Sour Cream
0.49116470588235295,Token Apple Juice
0.49095941499085921,Good Light Wine
0.49086069469835469,Horatio Potato Chips
0.48990872093023258,Carlson Low Fat Sour Cream
0.48927010309278351,Bravo Chicken Ramen Soup
0.48920287253141831,Landslide Salt
0.48916232876712329,Tri-State Cauliflower
0.48899628318584065,Landslide Grape Jelly
0.4882370036101083,PigTail Home Style French Fries
0.48666242299794665,Red Wing Scissors
0.48479433962264151,Top Measure Merlot Wine
0.48352581818181822,Even Better Jack Cheese
0.48113691507798956,Big Time Frozen Sausage Pizza
0.4809617486338798,Fast Grape Fruit Roll
0.47868468271334796,Tip Top Lox
0.47363581560283691,Just Right Fancy Canned Sardines
0.47318346581875997,Better Noodle Soup
0.4708291525423729,Token Cranberry Juice
0.47023515625000001,Even Better 2% Milk
0.46916906474820147,Pleasant Fancy Canned Clams
0.46781895551257258,Tri-State Asparagus
0.46657514124293781,American Beef Bologna
0.4654113924050633,Plato Corn Oil
0.46368290909090909,Johnson Corn Puffs
0.46330256959314775,Fast Golden Raisins
0.4622009950248756,BBB Best Pepper
0.45801428571428571,Big City Canned Peaches
0.45792638888888892,Super Apple Preserves
0.45764710920770879,Excel Monthly Computer Magazine
0.45748450106157112,Best Choice Lemon Cookies
0.45720593869731802,Golden Waffles
0.45275116772823781,Washington Mango Drink
0.45198542805100178,Horatio Dried Apricots
0.45150259067357518,Better Turkey Noodle Soup
0.44468066037735848,PigTail Grape Popsicles
0.44357623318385653,Jumbo Small Eggs
0.4434591800356506,Hermanos Macintosh Apples
0.44345020080321285,Club Strawberry Yogurt
0.44333082851637762,Plato Grape Preserves
0.44318865784499056,Tri-State Garlic
0.4429667289719626,BBB Best Tomato Sauce
0.44254362068965514,Hilltop Childrens Cold Remedy
0.44164999999999999,Tell Tale Summer Squash
0.44116280087527354,Consolidated Extra Moisture Shampoo
0.44078373382624769,Pleasant Canned Beets
0.43942312138728323,Token Apple Drink
0.4389616766467066,Red Wing Large Sponge
0.43716571428571427,Hermanos Tangerines
0.43619008264462811,Landslide Extra Chunky Peanut Butter
0.436025,High Quality Large Sponge
0.43240706713780919,Cutting Edge Sliced Ham
0.43134967741935482,Golden Home Style French Fries
0.42768123861566482,Cormorant Toilet Paper
0.4270020120724346,Even Better Muenster Cheese
0.42687847457627121,PigTail Ice Cream
0.42650604751619869,Club 2% Milk
0.4261513321492007,Lake Turkey Hot Dogs
0.4243777777777778,Ebony Red Delcious Apples
0.4227008849557522,Fabulous Berry Juice
0.42181754385964915,Denny Plastic Forks
0.41763419483101388,Big Time Waffles
0.41736686746987955,High Top Shitake Mushrooms
0.41691952054794518,Top Measure White Zinfandel Wine
0.4162632,Nationeel No Salt Popcorn
0.41489608177172066,Shady Lake Rice Medly
0.41445206896551728,Fantastic Blueberry Muffins
0.41148750000000001,Landslide Strawberry Jelly
0.41118152610441772,Best Choice Low Fat Cookies
0.4110606924643585,Red Spade Potato Salad
0.41035231053604437,Carrington Orange Popsicles
0.40857023060796649,Booker Mild Cheddar Cheese
0.40825433070866141,Gorilla Blueberry Yogurt
0.40792928942807627,Tell Tale Fancy Plums
0.40768601532567045,Skinner Apple Drink
0.40484613821138216,Booker Large Curd Cottage Cheese
0.40389507299270072,Black Tie Eyeglass Screwdriver
0.40386337386018234,Steady Childrens Cold Remedy
0.4013573712255773,Tri-State New Potatos
0.39931220930232558,CDR Low Fat Apple Butter
0.39900479233226838,Carlson Whole Milk
0.39881297297297297,Steady Deodorant
0.3952347328244275,Faux Products Whitening Toothpast
0.3939973282442748,Fort West Cheese Dip
0.39326767485822306,Nationeel Low Fat Cookies
0.3927777301927195,Atomic Tasty Candy Bar
0.39246033057851243,Fabulous Cranberry Juice
0.39061215753424661,Pearl Chardonnay Wine
0.38800467836257313,Lake Beef Bologna
0.38649552238805968,Choice Malted Milk Balls
0.3860543209876543,Red Wing Paper Towels
0.38455081967213112,Denny D-Size Batteries
0.38262615062761507,High Top Broccoli
0.38256716417910447,Imagine Lemon Popsicles
0.38068524590163932,Fantastic Muffins
0.37916084452975046,BBB Best Salt
0.37591853360488797,Landslide Hot Chocolate
0.37519420529801323,Better Chicken Ramen Soup
0.37348336448598135,Golden Apple Cinnamon Waffles
0.37334584775086505,Sunset Silver Cleaner
0.37328421052631577,Carrington Frozen Broccoli
0.37288243992606285,Tri-State Tangerines
0.37223526785714289,Cormorant Glass Cleaner
0.36947045951859958,Skinner Cranberry Juice
0.36810627802690582,Gorilla Whole Milk
0.36532449664429528,Just Right Chicken Ramen Soup
0.36299129593810447,CDR Strawberry Jelly
0.36154119718309857,Plato Hot Chocolate
0.3608494623655914,Johnson Oatmeal
0.36045875251509052,Better Canned Beets
0.35991907514450866,Fast Low Fat BBQ Chips
0.35951037924151696,Club Buttermilk
0.35823005565862709,Fort West Avocado Dip
0.35809649122807014,Steady Whitening Toothpast
0.35700490367775828,Tell Tale Lemons
0.35480816326530612,Robust Monthly Auto Magazine
0.35385811623246494,Fast Dried Apricots
0.35305641025641027,Landslide Sesame Oil
0.3525746534653465,American Sliced Chicken
0.35110717054263568,Cormorant D-Size Batteries
0.34986328502415459,Top Measure Chardonnay Wine
0.34983844580777096,Jardon Rice Medly
0.34971484794275493,Golden Chicken TV Dinner
0.34538773584905658,High Top Potatos
0.34479217877094975,PigTail Pancake Mix
0.3438253438113949,Imagine Frozen Sausage Pizza
0.34299837067209776,Ebony Mushrooms
0.34294377049180325,Carrington Blueberry Waffles
0.3427687861271676,Better Beef Soup
0.34257793240556661,Booker 2% Milk
0.34247054409005628,Pearl Light Wine
0.34080454545454542,High Top Tangerines
0.34075276190476189,Tell Tale Peaches
0.34030890052356022,Steady Laundry Detergent
0.33978452830188682,Bird Call Mint Mouthwash
0.33952832369942199,BBB Best Low Fat Apple Butter
0.33417415506958248,Sunset Bees Wax Candles
0.33314166666666661,Plato Columbian Coffee
0.3330631825273011,Token Diet Cola
0.33220693277310925,Tri-State Summer Squash
0.33162349397590363,Fast Sesame Crackers
0.33067463617463616,Denny Copper Cleaner
0.33042226487523996,Excel Monthly Sports Magazine
0.32879597989949749,Choice Mint Chocolate Bar
0.32646562499999998,Pearl Merlot Wine
0.32290612244897959,PigTail Apple Cinnamon Waffles
0.32281165048543692,Moms Sliced Turkey
0.32219237288135594,Jardon Spaghetti
0.32024049733570159,Super Apple Butter
0.31996672473867593,BBB Best Oregano
0.31954598540145984,Bird Call HCL Nasal Spray
0.31864350758853288,Hilltop Toothpaste
0.31812045454545457,Choice Bubble Gum
0.31718132854578096,Dual City Lox
0.31718021582733813,Sphinx Pumpernickel Bread
0.31640234657039712,Faux Products Multi-Symptom Cold Remedy
0.315040157480315,Cormorant Large Sponge
0.31415729646697388,Sunset Economy Toilet Brush
0.31196215686274509,Club Sour Cream
0.30887821782178215,Imagine Home Style French Fries
0.30819221967963389,Bird Call Silky Smooth Hair Conditioner
0.30734948453608246,Big Time Grape Popsicles
0.30714133064516125,Denny Glass Cleaner
0.30586108949416346,PigTail Low Fat Waffles
0.30496075471698114,Modell Wheat Bread
0.30128623188405795,High Quality 25 Watt Lightbulb
0.29912244897959184,Super Columbian Coffee
0.29894878542510123,Fast Buttered Popcorn
